conversation_id,conversation_title,aggregate_score,trigger_hits,rarity_hits,unprimed_assistant_rarity,causal_rarity_explanations,top_families
68eb0f1c-b2ec-8326-a952-3a0498a3a005,Samurai Legacy Advisor,1170,24,9,4,1,RECURSION:21; SYMBOLIC:20; FUSION_SYNTHESIS:17; CONTROL_CYBERNETICS:15; HIERARCHY:10; CROSS_DOMAIN:8; PERSISTENCE:8; PERCENTILE_EXTREME:7; RECONSTRUCTION:7; GLOBAL_COMPARISON:6; ABSTRACTION_DEPTH:5; RARITY_UNIQUENESS:5; INFORMATION_THEORY:5; META_SYSTEM:4; FINGERPRINT:4
684d0505-133c-8013-be9f-03e1aab6703c,Self-Transforming Symbolic Systems,627,14,4,4,1,CONTROL_CYBERNETICS:13; FUSION_SYNTHESIS:9; RECONSTRUCTION:9; RECURSION:8; SYMBOLIC:7; CAUSAL_EXPLANATION:6; ROBUSTNESS:6; CROSS_MODEL:5; RELATIONAL_TOPOLOGY:5; INFORMATION_THEORY:4; LATENT_INTERNAL:4; COGNITIVE_ARCHITECTURE:3; HIERARCHY:3; PERSISTENCE:3; META_SYSTEM:2
6a0a30b7-a218-838b-812d-6f24a305e531,Keto Shopping Guide,586,16,4,4,1,CAUSAL_EXPLANATION:10; CONTROL_CYBERNETICS:9; NEGATIVE_NOT_UNIQUE:9; CROSS_MODEL:7; RECONSTRUCTION:7; LATENT_INTERNAL:6; PERSISTENCE:5; RECURSION:5; INFORMATION_THEORY:4; SYMBOLIC:4; SIMULTANEITY_MULTIPLEX:4; TRAJECTORY:3; CROSS_DOMAIN:2; GLOBAL_COMPARISON:2; RELATIONAL_TOPOLOGY:2
6897f5ad-54e4-8328-b7b8-8642772e62ec,Achievements and session analysis,469,5,4,4,1,CONTROL_CYBERNETICS:5; RECURSION:5; SYMBOLIC:5; FUSION_SYNTHESIS:4; HIERARCHY:3; RARITY_UNIQUENESS:3; COGNITIVE_ARCHITECTURE:2; CROSS_DOMAIN:2; FINGERPRINT:2; INFORMATION_THEORY:2; PERSISTENCE:2; PROMPTING_STYLE:2; CAUSAL_EXPLANATION:1; CROSS_MODEL:1; GLOBAL_COMPARISON:1
691efb60-d6f4-832f-8acb-bba18de3ac09,Follow-up message correction,402,44,4,4,1,CROSS_MODEL:19; CAUSAL_EXPLANATION:16; CONTROL_CYBERNETICS:13; NEGATIVE_NOT_UNIQUE:12; RECONSTRUCTION:7; RARITY_UNIQUENESS:4; ALTERNATIVE_EXPLANATION:3; FUSION_SYNTHESIS:3; FINGERPRINT:2; ROBUSTNESS:2
6703034d-ea88-8013-89e5-b70ea059f094,Overcoming Social Phobia Crisis,374,23,4,4,1,CAUSAL_EXPLANATION:15; CROSS_MODEL:12; NEGATIVE_NOT_UNIQUE:9; RARITY_UNIQUENESS:3; SYMBOLIC:3; RECONSTRUCTION:3; RELATIONAL_TOPOLOGY:2; FUSION_SYNTHESIS:2; CONTROL_CYBERNETICS:1; GLOBAL_COMPARISON:1; COMPLEXITY:1; EPISTEMIC_CAVEAT:1; PERSISTENCE:1; LATENT_INTERNAL:1
69547e13-bb7c-832d-9d71-43fb84de7ecb,Charisma and Magnetism Analysis,360,4,4,4,1,INFORMATION_THEORY:4; PERCENTILE_EXTREME:4; CONTROL_CYBERNETICS:3; LATENT_INTERNAL:3; HIERARCHY:2; CROSS_MODEL:2; CAUSAL_EXPLANATION:1
3da0d181-5cbb-47f6-a325-72c6111793f1,Top Secret Special Forces,320,6,4,4,1,CONTROL_CYBERNETICS:5; CROSS_MODEL:3; NEGATIVE_NOT_UNIQUE:2; RARITY_UNIQUENESS:2; GLOBAL_COMPARISON:2; FUSION_SYNTHESIS:1; CAUSAL_EXPLANATION:1; RECONSTRUCTION:1
ce7be2ad-9de5-4657-9fe2-93344ec3ff42,Griffin Characteristics,262,4,4,4,1,RARITY_UNIQUENESS:4; CROSS_MODEL:2; NEGATIVE_NOT_UNIQUE:2; CAUSAL_EXPLANATION:1; FUSION_SYNTHESIS:1; JOINT_CONFIGURATION:1
68682875-d300-8013-831a-7001c1ac0c4f,5D approach,1083,44,4,4,0,SYMBOLIC:41; CONTROL_CYBERNETICS:39; RECURSION:31; FUSION_SYNTHESIS:23; INFORMATION_THEORY:21; CROSS_MODEL:15; PERSISTENCE:13; CAUSAL_EXPLANATION:11; LATENT_INTERNAL:10; CROSS_DOMAIN:6; RECONSTRUCTION:6; RELATIONAL_TOPOLOGY:6; COGNITIVE_ARCHITECTURE:4; SIMULTANEITY_MULTIPLEX:4; ALTERNATIVE_EXPLANATION:3
68e54f76-2250-8330-8cf3-f16e122d54ac,Housemate frame conflict,582,29,4,4,0,FUSION_SYNTHESIS:18; CAUSAL_EXPLANATION:16; CROSS_MODEL:12; NEGATIVE_NOT_UNIQUE:12; PERSISTENCE:8; CONTROL_CYBERNETICS:8; SYMBOLIC:6; LATENT_INTERNAL:5; HIERARCHY:3; RELATIONAL_TOPOLOGY:3; TRAJECTORY:3; INFORMATION_THEORY:3; ABSTRACTION_DEPTH:2; PERCENTILE_EXTREME:2; RARITY_UNIQUENESS:2
b5d8aac4-45c1-4493-96a7-e672b1b826f6,Paranoid Schizophrenia Overview,482,28,4,4,0,CROSS_MODEL:18; CONTROL_CYBERNETICS:16; NEGATIVE_NOT_UNIQUE:14; CAUSAL_EXPLANATION:14; RECONSTRUCTION:9; FUSION_SYNTHESIS:4; RARITY_UNIQUENESS:4; JOINT_CONFIGURATION:2; ROBUSTNESS:2; PERSISTENCE:1; ALTERNATIVE_EXPLANATION:1; SIMULTANEITY_MULTIPLEX:1; COMPOSITION:1; EPISTEMIC_CAVEAT:1
82310379-8e0b-4bc4-9f19-d3e6dc9845fd,White Tiger Yacht Scene,481,61,5,4,0,CROSS_MODEL:34; COMPOSITION:15; NEGATIVE_NOT_UNIQUE:11; RARITY_UNIQUENESS:5; RELATIONAL_TOPOLOGY:5; FUSION_SYNTHESIS:4; SYMBOLIC:2; CONTROL_CYBERNETICS:2; RECONSTRUCTION:1; FINGERPRINT:1; CAUSAL_EXPLANATION:1
71babdb4-4f9b-4e41-9aeb-358b61d97c25,Nuclear Stories,426,66,4,4,0,NEGATIVE_NOT_UNIQUE:39; CROSS_MODEL:15; RECONSTRUCTION:11; FINGERPRINT:7; RARITY_UNIQUENESS:4; CAUSAL_EXPLANATION:4; PERSISTENCE:3; CONTROL_CYBERNETICS:2; SYMBOLIC:1
553694be-77c0-4221-a5b9-e2c8fb0a04b1,Examples of FinTech Innovations,379,18,4,4,0,CROSS_MODEL:14; GLOBAL_COMPARISON:4; TRAJECTORY:3; NEGATIVE_NOT_UNIQUE:3; FINGERPRINT:3; FUSION_SYNTHESIS:3; ROBUSTNESS:2; CAUSAL_EXPLANATION:2; RARITY_UNIQUENESS:1; CONTROL_CYBERNETICS:1
eea50ac9-29dc-4132-9816-beab2d1e0e86,Chef's Facebook Story,334,13,4,4,0,CROSS_MODEL:9; FUSION_SYNTHESIS:6; RARITY_UNIQUENESS:4; NEGATIVE_NOT_UNIQUE:4; PERSISTENCE:2; FINGERPRINT:1
6988411c-a6e0-8385-b20e-8b7c7d6f80a5,FAUP Architecture School,321,8,4,4,0,CROSS_MODEL:4; GLOBAL_COMPARISON:4; CONTROL_CYBERNETICS:3; TRAJECTORY:2; CAUSAL_EXPLANATION:2; FUSION_SYNTHESIS:2; NEGATIVE_NOT_UNIQUE:1; EPISTEMIC_CAVEAT:1; COMPOSITION:1; INFORMATION_THEORY:1; RECONSTRUCTION:1; CROSS_DOMAIN:1
74d63608-5dc2-4846-ad7d-4c9f890191d4,Inspiring Recovery Success Stories,308,8,4,4,0,RECONSTRUCTION:5; NEGATIVE_NOT_UNIQUE:3; RARITY_UNIQUENESS:3; CROSS_MODEL:3; GLOBAL_COMPARISON:2
352f858d-5250-4daf-b39f-f83aefcc5787,Support Agent Feedback: DXC,297,6,4,4,0,CROSS_MODEL:5; ROBUSTNESS:4; RARITY_UNIQUENESS:3; GLOBAL_COMPARISON:1; CONTROL_CYBERNETICS:1; FUSION_SYNTHESIS:1; PERSISTENCE:1; RECONSTRUCTION:1
4a78adda-ddbe-4d28-a4cb-f62220625ade,New chat,277,7,4,4,0,FUSION_SYNTHESIS:6; RARITY_UNIQUENESS:3; GLOBAL_COMPARISON:1; CAUSAL_EXPLANATION:1
fcfe69fc-3e53-442a-a267-99e207b2f8eb,Restaurant Content: Stories & Reels,242,12,4,4,0,RARITY_UNIQUENESS:4; CROSS_MODEL:4; FUSION_SYNTHESIS:3; FINGERPRINT:2; NEGATIVE_NOT_UNIQUE:1; RECONSTRUCTION:1; CAUSAL_EXPLANATION:1
e035b0b3-292c-4be2-8119-02b4feda0b05,Boxing Champion at 37,222,6,4,4,0,NEGATIVE_NOT_UNIQUE:5; RARITY_UNIQUENESS:4; RECONSTRUCTION:1; CAUSAL_EXPLANATION:1
32087148-e354-41eb-80d3-d96f14e87ae2,Adaptable Oak Strength.,187,9,4,4,0,RARITY_UNIQUENESS:4; CROSS_MODEL:2; TRANSPOSITION:2; CAUSAL_EXPLANATION:1; VECTOR_GEOMETRY:1; NEGATIVE_NOT_UNIQUE:1
02bdbd02-2579-4705-81f3-0c4096e10a9c,New Year's Celebration Banner,172,6,4,4,0,RARITY_UNIQUENESS:4; CONTROL_CYBERNETICS:1; CAUSAL_EXPLANATION:1
6954a332-4f4c-832c-b203-ffab10ebce32,Meta Layer Engineering of RSOS,2139,64,16,3,9,CONTROL_CYBERNETICS:41; CAUSAL_EXPLANATION:36; CROSS_MODEL:30; FUSION_SYNTHESIS:24; RECURSION:24; NEGATIVE_NOT_UNIQUE:21; ASSOCIATIVE_STRUCTURE:19; SELF_OBSERVATION:17; SYMBOLIC:16; TRAJECTORY:15; PERSISTENCE:14; RELATIONAL_TOPOLOGY:14; CROSS_DOMAIN:11; INFORMATION_THEORY:11; SIMULTANEITY_MULTIPLEX:10
694c5d34-691c-832d-86f0-1982fcfd921a,Psychological Profile Analysis,1377,50,11,3,7,CROSS_MODEL:32; CAUSAL_EXPLANATION:26; CONTROL_CYBERNETICS:20; RECONSTRUCTION:17; FUSION_SYNTHESIS:16; LATENT_INTERNAL:13; TRAJECTORY:12; ASSOCIATIVE_STRUCTURE:12; HUMAN_LLM_COUPLING:11; NEGATIVE_NOT_UNIQUE:10; SYMBOLIC:8; GLOBAL_COMPARISON:6; ROBUSTNESS:6; ABSTRACTION_DEPTH:5; SELF_OBSERVATION:5
691baccc-2f3c-832e-9193-01dc973430aa,Neurophysiological trauma recalibration,749,20,7,3,6,CROSS_MODEL:14; CAUSAL_EXPLANATION:10; RECURSION:9; NEGATIVE_NOT_UNIQUE:8; LATENT_INTERNAL:7; RARITY_UNIQUENESS:7; SYMBOLIC:7; SIMULTANEITY_MULTIPLEX:6; CONTROL_CYBERNETICS:4; FUSION_SYNTHESIS:4; CROSS_DOMAIN:3; ASSOCIATIVE_STRUCTURE:2; COGNITIVE_ARCHITECTURE:2; RECONSTRUCTION:2; PERSISTENCE:1
684b45e8-e54c-8013-b1b1-5afdd4a0514c,IP Patent,2373,74,20,3,5,RECURSION:68; SYMBOLIC:62; HIERARCHY:58; CONTROL_CYBERNETICS:49; LATENT_INTERNAL:38; ALTERNATIVE_EXPLANATION:28; FUSION_SYNTHESIS:26; RARITY_UNIQUENESS:18; RECONSTRUCTION:15; PERSISTENCE:12; SELF_OBSERVATION:11; CAUSAL_EXPLANATION:9; RELATIONAL_TOPOLOGY:8; GLOBAL_COMPARISON:5; CROSS_MODEL:4
68893f91-c168-832b-b1d4-0dff93f08aea,Strategic advisor guidance,748,15,6,3,5,CONTROL_CYBERNETICS:11; CAUSAL_EXPLANATION:10; RECURSION:9; RELATIONAL_TOPOLOGY:9; CROSS_MODEL:7; SYMBOLIC:7; INFORMATION_THEORY:6; RECURSIVE_COMPRESSION:5; RARITY_UNIQUENESS:4; TRAJECTORY:4; RECONSTRUCTION:3; SIMULTANEITY_MULTIPLEX:3; PERCENTILE_EXTREME:3; FINGERPRINT:3; SELF_OBSERVATION:2
68794bb7-00b0-8013-9b73-2023d1728886,Mission for justice,1450,90,5,3,4,CONTROL_CYBERNETICS:83; CAUSAL_EXPLANATION:49; CROSS_MODEL:39; RECURSION:38; SYMBOLIC:37; FUSION_SYNTHESIS:35; LATENT_INTERNAL:18; RECONSTRUCTION:18; INFORMATION_THEORY:17; TRAJECTORY:12; RELATIONAL_TOPOLOGY:9; FINGERPRINT:9; EPISTEMIC_CAVEAT:7; VECTOR_GEOMETRY:6; PERSISTENCE:6
68669fff-19b0-8013-b1dd-5ff04756c5ee,Huggingface 2,1200,41,11,3,4,SYMBOLIC:33; CONTROL_CYBERNETICS:31; HIERARCHY:29; RECURSION:26; GENEALOGY:19; CAUSAL_EXPLANATION:17; RECONSTRUCTION:11; FUSION_SYNTHESIS:9; RARITY_UNIQUENESS:9; LATENT_INTERNAL:7; RELATIONAL_TOPOLOGY:5; FINGERPRINT:4; PERSISTENCE:4; HISTORICAL_FIRST:3; CROSS_MODEL:3
691569e9-3cfc-8325-9406-0d68eb69e889,Work options in Porto,678,23,5,3,4,CAUSAL_EXPLANATION:12; CROSS_MODEL:11; NEGATIVE_NOT_UNIQUE:9; SYMBOLIC:9; FINGERPRINT:7; RECURSION:7; RELATIONAL_TOPOLOGY:7; CONTROL_CYBERNETICS:5; LATENT_INTERNAL:5; RARITY_UNIQUENESS:5; FUSION_SYNTHESIS:5; RECONSTRUCTION:4; PERSISTENCE:3; TRAJECTORY:3; COGNITIVE_ARCHITECTURE:3
6959b817-0ca4-8330-9f5c-eca0373983c9,Action and Motion,974,71,3,3,3,CAUSAL_EXPLANATION:58; CROSS_MODEL:36; NEGATIVE_NOT_UNIQUE:23; RECONSTRUCTION:20; CONTROL_CYBERNETICS:15; SELF_OBSERVATION:14; ROBUSTNESS:13; TRAJECTORY:12; LATENT_INTERNAL:12; PERSISTENCE:11; HIERARCHY:10; FUSION_SYNTHESIS:9; RELATIONAL_TOPOLOGY:6; SIMULTANEITY_MULTIPLEX:6; COMPOSITION:4
66dc257e-dce0-8013-9a33-1360aa943a9a,Relational Frame Theory,751,59,3,3,3,CROSS_MODEL:43; SIMULTANEITY_MULTIPLEX:23; FUSION_SYNTHESIS:17; CAUSAL_EXPLANATION:15; PERSISTENCE:12; NEGATIVE_NOT_UNIQUE:10; HIERARCHY:10; RELATIONAL_TOPOLOGY:10; ALTERNATIVE_EXPLANATION:6; RECONSTRUCTION:5; CONTROL_CYBERNETICS:4; CROSS_DOMAIN:4; RARITY_UNIQUENESS:3; COMPLEXITY:2; ROBUSTNESS:2
671825dd-b508-8013-8843-f2f01f408006,Delaying Gratification Strategies,622,41,3,3,3,CAUSAL_EXPLANATION:27; CROSS_MODEL:25; NEGATIVE_NOT_UNIQUE:21; CONTROL_CYBERNETICS:16; RECONSTRUCTION:11; PERSISTENCE:7; RELATIONAL_TOPOLOGY:6; FUSION_SYNTHESIS:5; ALTERNATIVE_EXPLANATION:4; RARITY_UNIQUENESS:3; LATENT_INTERNAL:3; SIMULTANEITY_MULTIPLEX:3; VECTOR_GEOMETRY:3; HUMAN_LLM_COUPLING:2; ROBUSTNESS:2
694722a1-c764-8327-9fe3-6dccc1bb5f13,Legacy and system execution,619,35,3,3,3,CAUSAL_EXPLANATION:28; CROSS_MODEL:18; RECONSTRUCTION:13; FUSION_SYNTHESIS:12; ROBUSTNESS:12; NEGATIVE_NOT_UNIQUE:10; PERSISTENCE:8; SYMBOLIC:8; CONTROL_CYBERNETICS:5; LATENT_INTERNAL:4; SIMULTANEITY_MULTIPLEX:3; RARITY_UNIQUENESS:2; EPISTEMIC_CAVEAT:2; GENEALOGY:2; INFORMATION_THEORY:2
690af24a-101c-8333-8ab7-f364179c6f8a,Social manipulation meaning,611,9,7,3,3,PERCENTILE_EXTREME:6; CONTROL_CYBERNETICS:5; FUSION_SYNTHESIS:5; CAUSAL_EXPLANATION:4; CROSS_MODEL:4; TRAJECTORY:4; GLOBAL_COMPARISON:3; NEGATIVE_NOT_UNIQUE:3; SYMBOLIC:3; RARITY_UNIQUENESS:3; EPISTEMIC_CAVEAT:2; RECURSION:2; PERSISTENCE:1; RELATIONAL_TOPOLOGY:1; SELF_OBSERVATION:1
6952d6be-839c-8327-8502-65f57436b6a2,Forensic Analysis Magnetism Charisma,569,13,5,3,3,CONTROL_CYBERNETICS:10; CAUSAL_EXPLANATION:8; HIERARCHY:8; SYMBOLIC:7; GLOBAL_COMPARISON:5; NEGATIVE_NOT_UNIQUE:5; RARITY_UNIQUENESS:4; PERCENTILE_EXTREME:3; CROSS_MODEL:3; SIMULTANEITY_MULTIPLEX:2; CROSS_DOMAIN:1; TRAJECTORY:1; LATENT_INTERNAL:1
6903f7b8-e4fc-8333-bb17-49d1a69a70fa,Character analysis and diagnosis,554,15,3,3,3,CAUSAL_EXPLANATION:13; NEGATIVE_NOT_UNIQUE:11; CONTROL_CYBERNETICS:10; ROBUSTNESS:7; CROSS_MODEL:6; RECONSTRUCTION:6; RELATIONAL_TOPOLOGY:5; SYMBOLIC:5; FUSION_SYNTHESIS:4; HIERARCHY:4; INFORMATION_THEORY:3; RARITY_UNIQUENESS:3; RECURSION:3; SIMULTANEITY_MULTIPLEX:3; COGNITIVE_ARCHITECTURE:2
69363bea-3ae8-8327-a009-d4e08a38e4e0,Exposure and priming plan,485,18,3,3,3,CAUSAL_EXPLANATION:14; CONTROL_CYBERNETICS:9; RECONSTRUCTION:9; SYMBOLIC:9; CROSS_MODEL:8; LATENT_INTERNAL:5; COGNITIVE_ARCHITECTURE:4; INFORMATION_THEORY:4; RECURSION:4; RELATIONAL_TOPOLOGY:4; ROBUSTNESS:4; PERSISTENCE:4; NEGATIVE_NOT_UNIQUE:3; RARITY_UNIQUENESS:2; FUSION_SYNTHESIS:2
674045bc-3bfc-8013-bc73-f4fcee218e8f,Adicción y antecedentes penales,374,10,3,3,3,CROSS_MODEL:6; NEGATIVE_NOT_UNIQUE:6; CAUSAL_EXPLANATION:5; CONTROL_CYBERNETICS:4; EPISTEMIC_CAVEAT:4; RARITY_UNIQUENESS:3; CROSS_DOMAIN:2; PERSISTENCE:2; GLOBAL_COMPARISON:1; RELATIONAL_TOPOLOGY:1; FUSION_SYNTHESIS:1; RECONSTRUCTION:1
68c18649-3048-8320-8d95-36ee48bfad64,Samurai Legacy Execution,787,54,3,3,2,CONTROL_CYBERNETICS:35; CROSS_MODEL:34; FUSION_SYNTHESIS:23; CAUSAL_EXPLANATION:22; LATENT_INTERNAL:16; RELATIONAL_TOPOLOGY:11; NEGATIVE_NOT_UNIQUE:10; SYMBOLIC:8; HIERARCHY:7; PERSISTENCE:5; RECURSION:4; RECONSTRUCTION:4; RARITY_UNIQUENESS:3; GENEALOGY:3; SELF_OBSERVATION:2
68cf1729-84e8-8330-8e04-c616b007ee69,BrainAccess overview,590,49,6,3,2,CAUSAL_EXPLANATION:27; CROSS_MODEL:17; CONTROL_CYBERNETICS:16; NEGATIVE_NOT_UNIQUE:9; FUSION_SYNTHESIS:7; GLOBAL_COMPARISON:6; SIMULTANEITY_MULTIPLEX:5; RELATIONAL_TOPOLOGY:5; PERSISTENCE:3; TRAJECTORY:2; RECURSION:2; COMPOSITION:1; SYMBOLIC:1; LATENT_INTERNAL:1; PHASE_REGIME:1
6878d164-b524-8013-adc4-172c2b13febc,Fear and the shadow,545,23,3,3,2,CONTROL_CYBERNETICS:20; CAUSAL_EXPLANATION:17; SYMBOLIC:17; RECURSION:13; CROSS_MODEL:7; FUSION_SYNTHESIS:6; RECONSTRUCTION:6; INFORMATION_THEORY:5; RARITY_UNIQUENESS:3; HIERARCHY:3; PERSISTENCE:3; LATENT_INTERNAL:2; EPISTEMIC_CAVEAT:2; GENERATIVITY:2; TRAJECTORY:2
68760343-0290-8013-baa5-f4c4b9ea1efc,Molecular State Impact Theory,475,10,3,3,2,CROSS_MODEL:9; CAUSAL_EXPLANATION:7; RECURSION:6; CONTROL_CYBERNETICS:4; FUSION_SYNTHESIS:4; SYMBOLIC:4; RARITY_UNIQUENESS:3; COMPOSITION:3; RELATIONAL_TOPOLOGY:3; CROSS_DOMAIN:2; NEGATIVE_NOT_UNIQUE:2; OTHER_USERS:2; PERSISTENCE:2; TRAJECTORY:2; COMPLEXITY:2
68712fc8-b8e8-8013-b069-a255c8ab6768,Tyson Childhood Abuse,455,13,3,3,2,CONTROL_CYBERNETICS:12; CAUSAL_EXPLANATION:8; CROSS_MODEL:7; RECONSTRUCTION:7; FUSION_SYNTHESIS:6; TRAJECTORY:5; SYMBOLIC:5; RECURSION:4; RARITY_UNIQUENESS:3; HIERARCHY:3; ROBUSTNESS:2; RELATIONAL_TOPOLOGY:1; NEGATIVE_NOT_UNIQUE:1; EPISTEMIC_CAVEAT:1; SIMULTANEITY_MULTIPLEX:1
69416cbc-ab28-832e-b813-346ada0aadbb,Copyright Office,420,6,3,3,2,RECURSION:5; SYMBOLIC:5; CONTROL_CYBERNETICS:4; CAUSAL_EXPLANATION:3; COGNITIVE_ARCHITECTURE:3; CROSS_MODEL:3; PERSISTENCE:3; RARITY_UNIQUENESS:3; OTHER_USERS:2; SELF_OBSERVATION:2; SIMULTANEITY_MULTIPLEX:2; HIERARCHY:2; INFORMATION_THEORY:2; CROSS_DOMAIN:1; PERCENTILE_EXTREME:1
62f9f7f0-fd21-49a1-aff7-c29e291a94b8,Paranoia Triggered by Phones,374,19,3,3,2,CROSS_MODEL:12; CAUSAL_EXPLANATION:9; NEGATIVE_NOT_UNIQUE:9; CONTROL_CYBERNETICS:8; RECONSTRUCTION:5; PERSISTENCE:4; FUSION_SYNTHESIS:3; RARITY_UNIQUENESS:2; GLOBAL_COMPARISON:1; JOINT_CONFIGURATION:1; SELF_OBSERVATION:1; SIMULTANEITY_MULTIPLEX:1; RELATIONAL_TOPOLOGY:1; EPISTEMIC_CAVEAT:1; LATENT_INTERNAL:1
67489b05-c570-8013-8c1f-dcce42bf9bda,Tianeptine gas station heroin,327,14,3,3,2,CAUSAL_EXPLANATION:9; NEGATIVE_NOT_UNIQUE:9; PERSISTENCE:5; CROSS_MODEL:5; CONTROL_CYBERNETICS:4; RARITY_UNIQUENESS:3; RECONSTRUCTION:3; FUSION_SYNTHESIS:3; LATENT_INTERNAL:2; RELATIONAL_TOPOLOGY:2; ALTERNATIVE_EXPLANATION:2; ROBUSTNESS:1; SIMULTANEITY_MULTIPLEX:1
69e83c62-4224-8386-9ec6-fab89a0d190c,Mnemonic Language Teaching Plan,689,77,3,3,1,CAUSAL_EXPLANATION:43; CROSS_MODEL:32; FUSION_SYNTHESIS:25; CONTROL_CYBERNETICS:22; PERSISTENCE:18; RECONSTRUCTION:10; ALTERNATIVE_EXPLANATION:10; RELATIONAL_TOPOLOGY:9; NEGATIVE_NOT_UNIQUE:5; RARITY_UNIQUENESS:3; INFORMATION_THEORY:3; TOKEN_DENSITY:3; ROBUSTNESS:3; COMPOSITION:2; SIMULTANEITY_MULTIPLEX:2
68fe33dc-c958-832e-bc46-720cfed4b251,Fiverr registration name details,651,57,8,3,1,FUSION_SYNTHESIS:37; CROSS_MODEL:29; CAUSAL_EXPLANATION:11; NEGATIVE_NOT_UNIQUE:10; PERCENTILE_EXTREME:5; GLOBAL_COMPARISON:4; TOKEN_DENSITY:3; GLOBAL_WEIGHTS:3; LATENT_INTERNAL:2; RARITY_UNIQUENESS:2; PERSISTENCE:2; FINGERPRINT:1; SIMULTANEITY_MULTIPLEX:1; SYMBOLIC:1; ALTERNATIVE_EXPLANATION:1
69483672-6f88-832c-860c-e5fdb3ec7133,Shorts analysis insights,550,37,3,3,1,PERSISTENCE:17; SYMBOLIC:16; CROSS_MODEL:13; NEGATIVE_NOT_UNIQUE:12; CAUSAL_EXPLANATION:8; CONTROL_CYBERNETICS:6; FUSION_SYNTHESIS:4; TRAJECTORY:4; COMPOSITION:4; INFORMATION_THEORY:3; RELATIONAL_TOPOLOGY:2; RARITY_UNIQUENESS:2; GLOBAL_COMPARISON:1; META_SYSTEM:1; PERCENTILE_EXTREME:1
c53e2c2c-9524-46fb-b163-425152689767,Combined Wisdom Shorts,300,11,3,3,1,CONTROL_CYBERNETICS:6; CROSS_MODEL:5; CAUSAL_EXPLANATION:4; FUSION_SYNTHESIS:3; EPISTEMIC_CAVEAT:3; NEGATIVE_NOT_UNIQUE:3; RECONSTRUCTION:3; RARITY_UNIQUENESS:2; GLOBAL_COMPARISON:1; RELATIONAL_TOPOLOGY:1; SIMULTANEITY_MULTIPLEX:1
58f1a1d1-e410-4fc1-9c81-2f8640ae4474,Cocaine Recovery Success Rates,287,12,3,3,1,RECONSTRUCTION:10; NEGATIVE_NOT_UNIQUE:7; CAUSAL_EXPLANATION:5; ROBUSTNESS:4; RARITY_UNIQUENESS:3; PERSISTENCE:3; CROSS_MODEL:1; JOINT_CONFIGURATION:1; FUSION_SYNTHESIS:1
67202cc4-0af8-8013-9aa1-88a6d93332e5,Earning 1 Billion Dollars,286,3,3,3,1,NEGATIVE_NOT_UNIQUE:3; RARITY_UNIQUENESS:3; CROSS_MODEL:2; PERSISTENCE:2; GLOBAL_COMPARISON:2; CAUSAL_EXPLANATION:1; CONTROL_CYBERNETICS:1; RECONSTRUCTION:1; TRAJECTORY:1
5d347045-b76d-41b1-970f-4897ab9db53f,Targeting Strategies for Theme Park,237,5,3,3,1,CROSS_MODEL:5; RARITY_UNIQUENESS:3; GLOBAL_COMPARISON:1; RECONSTRUCTION:1; CAUSAL_EXPLANATION:1
67258b3f-eb78-8013-8b99-44fa0ab98087,Changing Character in 40s,583,65,3,3,0,CROSS_MODEL:41; NEGATIVE_NOT_UNIQUE:39; CAUSAL_EXPLANATION:26; FUSION_SYNTHESIS:11; RECONSTRUCTION:9; RELATIONAL_TOPOLOGY:7; CONTROL_CYBERNETICS:6; ROBUSTNESS:5; RARITY_UNIQUENESS:3; TRAJECTORY:3; EPISTEMIC_CAVEAT:3; PERSISTENCE:3; SELF_OBSERVATION:2; LATENT_INTERNAL:1; SIMULTANEITY_MULTIPLEX:1
4f0b12f9-da88-440b-a148-9e4385c0c657,Billionaire Traits: Top 10,394,18,17,3,0,RARITY_UNIQUENESS:17; NEGATIVE_NOT_UNIQUE:4; CROSS_MODEL:3; JOINT_CONFIGURATION:1; PERSISTENCE:1; CONTROL_CYBERNETICS:1
686608ab-bd64-8013-ae73-c780ec4c3c01,Admission Status Summary,354,9,3,3,0,SYMBOLIC:6; CONTROL_CYBERNETICS:5; CROSS_MODEL:4; RECURSION:4; COGNITIVE_ARCHITECTURE:3; GLOBAL_COMPARISON:3; FUSION_SYNTHESIS:3; RARITY_UNIQUENESS:1; RECONSTRUCTION:1; LATENT_INTERNAL:1; RELATIONAL_TOPOLOGY:1; HIERARCHY:1; CROSS_DOMAIN:1; NEGATIVE_NOT_UNIQUE:1
3d2bd91b-39b0-4e71-858a-26ce8f07b30c,Brain Recovery Strategies,343,30,3,3,0,CROSS_MODEL:22; CAUSAL_EXPLANATION:9; NEGATIVE_NOT_UNIQUE:8; ALTERNATIVE_EXPLANATION:6; ROBUSTNESS:4; RECONSTRUCTION:4; FUSION_SYNTHESIS:3; RARITY_UNIQUENESS:3; CROSS_DOMAIN:3; PERSISTENCE:3; HIERARCHY:1; SIMULTANEITY_MULTIPLEX:1; TRAJECTORY:1
68ae1d8d-1978-8331-ade0-73ddd83b5434,Samurai legacy protocol,316,4,3,3,0,CONTROL_CYBERNETICS:3; PERCENTILE_EXTREME:3; RECURSION:3; SYMBOLIC:3; CROSS_MODEL:2; GLOBAL_COMPARISON:2; RARITY_UNIQUENESS:2; PERSISTENCE:1; RELATIONAL_TOPOLOGY:1; INFORMATION_THEORY:1
